PC,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,Forbs,Grasses,Mix,CTL,Tap,Forbs_1,Forbs_2,Forbs_3,Forbs_4,Forbs_5,Forbs_6,Forbs_7,Forbs_8,Forbs_9,Forbs_10,Grasses_1,Grasses_2,Grasses_3,Grasses_4,Grasses_5,Grasses_6,Grasses_7,Grasses_8,Grasses_9,Grasses_10,CTL_1,CTL_2,CTL_3,CTL_4,CTL_5,CTL_6,CTL_7,CTL_8,CTL_9,CTL_10,Tap_1,Tap_2,Tap_3,Tap_4,Tap_5
3002,159.9677795,159.9672585,159.9684139,1479.454182,1460.510878,1487.837059,45,5,4,1,4,4,9639.1465,NA,NA,37580.774,40337.6688,NA,40189.0621,NA,NA,53652.68918,NA,43865.92029,NA,50005.70909,NA,NA,44498.76352,NA,NA,19539.8495,NA,13374.504,NA,39566.188,14337.50333,NA,35778.85733,NA,NA,NA,NA,72770.07361,62752.7472,66495,43310.92965
3003,162.9962793,162.9954876,162.997071,1480.30643,1477.450982,1483.161878,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3004,114.9710786,114.9707437,114.9713441,1466.66561,1450.013414,1473.844588,43,4,5,0,6,1,NA,NA,66980.82533,41604.7632,NA,40494.03716,NA,NA,NA,3629.626,NA,NA,124536.2518,NA,55355.38057,77559.09091,NA,56682.912,119026.0969,NA,92016.11888,110998.4304,50091.4128,NA,60351.81258,45593.31706,NA,67251.64867,NA,NA,NA,NA,36129.95933,NA,NA
3005,130.0075006,130.0071631,130.0077175,1468.109167,1459.691222,1474.053504,24,3,3,3,2,2,36039.80467,8393.126667,NA,35046.55257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48090.69033,62850.18008,55255.2,NA,NA,NA,NA,50786.10455,71228.56562,NA,NA,NA,NA,NA,NA,NA,51668.28831,NA,NA,11312.14,NA
3006,158.002189,157.9720825,158.0027146,1467.708326,1446.714383,1488.145058,51,4,3,2,3,2,NA,6680.3315,NA,37292.4499,NA,22859.077,NA,NA,95638.80612,NA,NA,NA,41648.44569,49512.53323,32410.33588,NA,NA,NA,NA,NA,NA,NA,896.4384,NA,28751.56237,30307.5745,NA,NA,NA,NA,29721.8064,53996.75859,NA,NA,NA
3007,204.9663595,204.9659268,204.9666288,1466.92193,1457.073309,1471.179151,24,6,3,2,4,1,NA,16071.03733,158934.8752,51747.15536,NA,NA,NA,71011.43277,59489.86778,24942.75224,NA,30433.57576,NA,NA,NA,52234.82558,NA,NA,27019.38619,NA,NA,5950.364,NA,NA,16611.927,NA,NA,31588.02141,17044.6848,NA,NA,39169.20644,NA,NA,NA
3008,194.9405317,194.9400364,194.941306,1715.297492,1710.835019,1719.144515,14,6,1,2,3,0,40002.92432,24755.19339,27835.365,NA,NA,NA,19622.94505,NA,20384.95418,19065.4464,NA,NA,29784.82214,NA,NA,NA,NA,NA,NA,NA,16660.38038,18535.64753,NA,NA,NA,NA,NA,NA,NA,21539.65383,NA,NA,NA,NA,NA
3009,114.9711059,114.9707449,114.9712669,1489.178064,1484.789249,1494.629414,24,5,6,0,6,1,NA,55184.448,105764.6304,54558.11811,NA,5274.896,NA,NA,NA,45746.6041,NA,NA,55310.112,NA,45649.032,57269.96267,NA,58157.11555,34725.04857,63899.7216,105891.6144,5620.398,63455.40417,NA,16252.5792,37692.184,NA,78871.36852,NA,NA,NA,NA,31697.2656,NA,NA
3010,176.0129278,176.0124728,176.0132849,1489.329326,1484.524326,1495.036515,11,0,1,0,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48016.21867,NA,NA,NA,NA,NA,NA,NA,17962.58952,NA,18782.40421,15499.5984,NA,24047.74733,NA,23109.0739,NA,NA,NA,31330.02577,50360.60553
3011,194.9814992,194.9396413,194.9821952,1489.786683,1481.569982,1495.742238,38,2,4,2,7,5,NA,NA,NA,NA,58282.91854,NA,31487.9136,NA,NA,NA,2962.148,15544.9008,18998.86,NA,NA,NA,NA,NA,NA,18405.401,41937.5836,41042.61865,NA,18287.0688,25070.0736,26169.26494,23837.9856,NA,32323.40966,NA,36157.91537,31894.26822,36163.6704,22910.6592,18043.426
3012,204.9665121,204.9661026,204.9669428,1489.728001,1482.132878,1496.576151,32,6,5,2,5,1,NA,44691.21633,70133.84389,92414.00155,NA,NA,39700.27429,NA,20827.037,57988.87889,NA,56079.86317,29108.69,NA,NA,46674.81948,NA,NA,55198.56394,30535.65633,NA,89761.2144,NA,NA,68984.38235,NA,NA,43223.75,74741.8027,54983.90455,NA,101879.0021,NA,NA,NA
3013,212.9507734,212.9503986,212.9513543,1729.448059,1725.637058,1732.185515,19,3,7,1,4,2,NA,51469.72273,NA,NA,71187.866,42326.09495,NA,NA,NA,NA,NA,57466.80333,NA,52666.74091,80894.3625,90862.2,52801.93635,NA,34894.61862,41072.56842,NA,NA,63004.61662,NA,NA,61644.76352,41061.73378,NA,NA,39919.50274,NA,53149.90905,50759.9664,NA,NA
3014,352.3387673,352.3380701,352.339533,1729.025322,1723.609222,1735.73261,34,8,7,1,7,2,33806.02083,40902.49348,29489.9247,30195.4224,53730.73082,24507.912,NA,NA,25481.93636,54264.66958,22503.49075,25433.27284,26545.1472,NA,NA,22525.46,NA,49826.44009,25785.99545,11648.208,31221.96261,45230.96861,41874.35909,26788.76219,23153.455,37912.6095,NA,NA,25434.57727,NA,NA,13548.8496,26945.25705,NA,NA
3015,158.9609784,158.9603851,158.9612727,1778.83701,1770.672249,1786.846682,36,5,4,2,5,0,8038.12,41787.55876,NA,NA,66996.754,NA,NA,34497.7776,NA,49569.06643,NA,62446.81168,NA,NA,37820.27686,21957.176,NA,NA,39334.59391,NA,48495.70909,NA,11309.8128,NA,NA,47886.688,NA,64249.38924,NA,33937.34326,NA,NA,NA,NA,NA
3016,163.9397892,163.9392106,163.940079,1778.175867,1771.245414,1785.639745,38,7,3,1,5,2,NA,NA,NA,52273.595,34284.409,29212.4976,47193.432,27768.78143,34256.95567,28350.36227,NA,66365.2704,NA,NA,26277.06123,NA,NA,NA,NA,39889.02905,NA,40512.57822,54621.80131,51869.11511,NA,NA,19818.4272,NA,NA,37457.5344,NA,NA,30195.30643,NA,68197.77166
3017,167.9765849,167.9761791,167.9771173,1779.212059,1773.094383,1784.835393,25,3,2,4,4,2,49105.87568,NA,NA,NA,NA,NA,NA,NA,35794.85046,46401.29294,NA,71230.83064,NA,NA,NA,NA,NA,69193.74669,NA,NA,49904.0256,NA,NA,NA,59218.88943,NA,36587.74938,34577.47333,NA,NA,NA,132462.4933,80777.17517,NA,NA
3018,303.1658483,303.1655943,303.1667161,254.7517886,251.5442294,260.4605436,13,2,5,3,1,0,NA,NA,34954.2336,NA,NA,NA,NA,NA,53064.2112,NA,29817.69496,34573.248,40972.5888,NA,NA,67619.67417,NA,NA,NA,35971.75765,NA,NA,NA,NA,30240.0384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3019,162.9922392,162.9916717,163.0379474,1303.246949,1287.506995,1309.790167,39,4,4,4,3,4,NA,22068.43684,NA,31216.71214,NA,32106.67333,NA,NA,NA,23214.34252,20908.4304,NA,4220.272,NA,31954.75508,NA,NA,NA,NA,26698.06448,NA,NA,18105.47333,25602.83254,NA,NA,NA,NA,10168.988,NA,20495.2176,NA,24615.12508,31316.98446,28064.99807
3020,172.0865754,172.0859887,172.0869781,1304.882409,1301.837391,1309.335848,21,3,6,1,3,3,NA,NA,5680.08,NA,NA,35449.44306,NA,NA,NA,31416.7565,NA,57391.12521,40901.77126,50337.67983,56760.08415,NA,37970.2338,46374.31,NA,NA,NA,NA,NA,5639.583,78469.248,NA,NA,NA,NA,79557.8784,31621.65271,45469.17078,NA,NA,25109.424
3021,280.1167488,280.1164877,280.1182246,1303.647589,1303.512099,1303.653811,3,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3022,499.2032393,499.2005944,499.2058842,548.6945525,547.9085155,549.4805894,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3023,693.4165995,693.4127617,693.4186209,548.3897451,546.4020227,549.6146989,13,2,5,2,3,0,NA,NA,614.328,NA,NA,NA,NA,2280.600462,NA,NA,2358.4704,2464.772625,1901.407143,NA,NA,7939.304696,NA,NA,NA,9936.331529,NA,NA,2953.422727,NA,1332.3024,NA,1365.199875,NA,NA,NA,NA,NA,NA,NA,NA
3024,163.9398468,163.9394011,163.940179,1707.865543,1702.326871,1713.136991,16,5,1,1,4,1,NA,NA,NA,41157.14956,31210.53429,43490.9904,71645.60076,NA,NA,46577.81143,NA,NA,NA,NA,NA,NA,NA,NA,NA,75050.976,NA,55220.72038,NA,NA,NA,NA,58721.73067,55424.87131,NA,54172.7472,NA,NA,50934.27133,NA,NA
3025,167.97647,167.9759956,167.976819,1707.298763,1703.296002,1712.794113,12,1,1,3,3,1,52954.29048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74375.68014,NA,NA,NA,NA,NA,NA,NA,NA,30082.63182,NA,NA,NA,153726.0925,NA,42172.416,NA,NA,NA,NA,NA,54166.85811,NA,NA
3026,176.9713354,176.9708604,176.9719198,1707.796863,1704.762779,1711.255864,14,1,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,60360.48331,NA,NA,NA,NA,NA,62087.01385,NA,NA,51725.73636,NA,NA,NA,NA,83055.82353,63807.68662,NA,NA,NA,NA,56162.85077,NA,51682.70238,53897.5008,NA,49957.5648,53269.33933,39514.2535
3027,212.9508066,212.9502119,212.9878322,1705.39251,1699.238515,1712.691383,32,3,7,2,4,2,NA,127869.4273,NA,NA,43994.653,43162.15579,NA,NA,NA,NA,NA,39759.64462,NA,55944.43478,61655.31783,47054.16316,47711.02638,NA,8212.792,35064.83962,NA,NA,54454.03182,NA,NA,35185.1845,46142.5536,NA,NA,15962.78571,NA,40537.99387,48442.10653,NA,NA
3028,167.9764678,167.9761814,167.9769596,1737.594982,1733.910059,1740.087059,11,1,1,4,3,1,70015.9785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39085.6752,NA,NA,NA,NA,NA,NA,NA,NA,78269.89935,NA,NA,NA,92083.1257,NA,49080.383,NA,NA,NA,NA,NA,105630.0409,NA,NA
3029,162.9922136,162.9917452,162.9928051,1330.461492,1320.488666,1340.179204,48,5,5,4,3,4,NA,23698.12156,37124.6304,32027.424,NA,30663.54631,NA,NA,NA,30202.93477,21478.5255,NA,32866.75718,23735.051,35858.40667,NA,NA,NA,NA,25235.31669,NA,NA,23493.4128,30696.42483,NA,35710.13883,NA,NA,NA,NA,10755.59625,36882.36062,NA,62429.44011,28840.27689
3030,172.0865611,172.0860854,172.0871224,1332.950296,1327.861774,1338.88637,25,4,6,1,3,2,NA,NA,77356.18654,NA,NA,51188.28,NA,70834.64694,NA,16837.099,NA,46446.91364,42044.0592,32285.5104,39612.67253,NA,28457.1075,66207.84676,NA,NA,NA,NA,NA,NA,35785.18874,NA,33437.05624,NA,NA,66763.51015,NA,40648.26365,NA,NA,36339.81695
3031,176.1429239,176.1422869,176.1435785,1331.737388,1320.240475,1344.0064,54,6,7,3,2,4,28977.95116,58813.00359,NA,36355.763,43369.68269,NA,32421.24818,28855.08179,NA,NA,18128.80867,NA,23507.1408,40337.53489,NA,27664.14126,NA,28355.82316,22838.44175,40004.34065,NA,NA,NA,NA,63283.82426,NA,NA,25795.70316,NA,NA,24336.69367,28317.30455,NA,64117.18452,53029.8912
3032,282.2788487,282.2777016,282.2795678,1331.018666,1323.690277,1333.187374,20,5,6,3,2,1,59488.64844,47880.56248,68775.56205,NA,NA,NA,93773.22528,57466.3869,NA,NA,31536.18575,NA,NA,45650.02047,70507.48685,21295.23,NA,17829.9264,24332.25347,NA,NA,NA,54501.88103,NA,NA,NA,58298.69733,NA,NA,NA,14527.656,NA,NA,NA,NA
3033,186.9558419,186.9557292,186.9562704,1534.70343,1530.948639,1538.789151,8,2,1,3,0,0,NA,52679.806,NA,NA,NA,NA,98911.18042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151059.2651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3034,749.4169072,749.4141913,749.4523432,738.8078509,738.3898308,745.0014872,16,6,1,1,5,0,NA,NA,9730.147667,NA,786.6144,NA,4964.131556,16237.4784,2207.66625,12527.17431,NA,NA,NA,NA,NA,NA,NA,NA,10320.3345,NA,NA,13664.1648,13272.40333,6236.986364,NA,NA,21113.13263,NA,13169.2704,NA,NA,NA,NA,NA,NA
3035,329.3229286,329.3222044,329.3238857,1766.972015,1759.765015,1773.977451,15,1,2,3,3,1,NA,NA,NA,NA,10771.43714,NA,NA,NA,NA,NA,NA,NA,NA,23016.72258,NA,10422.045,NA,NA,NA,NA,NA,12289.19647,NA,24893.6688,13772.13489,NA,NA,NA,NA,NA,NA,NA,NA,NA,14192.6928
3036,164.9200155,164.8992766,164.9207875,38.94046562,37.95850786,45.64883431,14,3,3,1,3,3,NA,NA,1551.328571,NA,NA,1206.490286,NA,NA,2354.913636,NA,NA,312.9984,NA,NA,1181.2944,NA,NA,NA,2032.322727,NA,NA,NA,1478.818909,1037.1504,NA,1918.612222,NA,NA,NA,NA,NA,2324.300889,2010.817143,NA,1302.2905
3037,185.9842314,185.9839176,185.9875814,39.06869423,38.56119786,44.19246552,32,9,9,3,7,3,20814.64457,18645.13592,19119.34545,19820.62705,17669.50486,17763.50047,20052.601,19023.5027,NA,16895.0496,21653.2599,NA,19949.5296,19372.9536,18111.53419,19081.2336,19622.4247,16895.46767,18394.80809,15843.8695,22489.77067,21152.616,21099.76192,NA,NA,17937.1368,16297.67133,NA,16040.75459,18922.89633,20836.31105,19826.62825,3792.9125,NA,NA
3038,243.1065604,243.0846966,243.1068363,38.53870415,33.52778448,39.20187648,40,10,10,4,10,5,26889.72,26919.366,28988.28,27384.68471,27753.92421,27190.06444,27162.7455,27160.54733,26289.53525,26903.57895,25297.72338,26599.36235,25516.51289,28575.44421,28854.7972,28448.03411,26337.46985,26314.63747,26406.61789,25554.672,26930.50875,27572.414,28274.189,27340.39578,28772.5152,26879.562,26111.30419,26439.78067,26479.49647,25736.86259,27342.20979,28478.23663,27864.55671,28083.3696,27005.844
3039,266.1223978,266.1221257,266.1228903,38.68761027,38.38376687,39.20187648,35,8,8,4,10,5,16218.75663,16179.95426,17445.30455,17018.6016,NA,17332.03578,17064.5904,13829.20343,17771.77562,NA,17154.97273,18002.21713,15874.21818,17180.43253,18039.2784,16921.1328,NA,NA,15814.45463,15311.0999,16723.40564,16133.832,17692.67945,17071.23636,15969.44356,15036.90429,16926.2169,15362.3184,16492.75691,15469.51975,17014.56261,17517.12829,15318.85863,16878.36818,16485.72571
3040,134.0959379,134.0954903,134.0962537,1327.968628,1319.497483,1335.693048,26,5,4,3,1,1,44430.36254,NA,33469.99438,NA,48657.12814,NA,NA,NA,10380.10533,27277.03859,30592.08311,NA,48707.91146,NA,65057.77222,NA,36032.44677,NA,NA,NA,NA,NA,NA,27402.17578,NA,NA,NA,NA,NA,NA,NA,NA,35890.36515,NA,NA
3041,144.9817088,144.9811756,144.9825161,1328.191696,1318.095877,1335.518988,33,5,3,3,2,2,43861.41286,48193.46868,NA,33260.76847,NA,21249.27513,NA,NA,47915.20566,NA,NA,NA,34583.40769,NA,NA,25035.67508,20391.69171,NA,NA,NA,21090.97326,NA,NA,NA,37995.81834,NA,NA,NA,NA,NA,4045.342,NA,NA,19795.10518,NA
3042,152.117894,152.1175236,152.14138,1328.351482,1321.558937,1337.708144,28,3,5,1,2,2,35602.99071,NA,36940.15357,NA,NA,57703.36029,NA,NA,NA,NA,437.1943333,NA,NA,NA,NA,54665.5824,NA,50276.06316,88351.29139,50170.32933,NA,NA,NA,60003.27235,NA,NA,NA,NA,NA,109619.5785,NA,80246.84675,NA,NA,30740.18367
3043,161.9692832,161.9686603,161.9698303,1328.241282,1321.972717,1334.075435,20,2,5,3,2,2,38603.45782,NA,NA,31548.8141,NA,NA,NA,NA,NA,NA,39772.7616,NA,36372.384,36852.57347,34008.78824,33027.96505,NA,NA,NA,NA,NA,NA,11575.4496,39643.99105,NA,NA,NA,NA,NA,NA,NA,2560.838,45147.96,NA,NA
3044,198.127336,198.1265902,198.1279435,1327.994719,1317.565778,1339.764253,54,4,6,2,3,5,57987.7584,NA,20835.16643,26287.7472,32048.016,NA,NA,NA,NA,NA,NA,NA,51692.44993,43073.33225,NA,NA,23242.1904,27761.448,33597.84054,18006.39429,6085.506,NA,NA,37847.93408,NA,25396.09524,NA,NA,NA,NA,19762.109,21608.274,23301.68235,43393.55764,33780.07273
3045,167.976555,167.9761122,167.9769483,1755.351113,1743.386916,1763.425059,35,3,2,4,3,1,67642.922,NA,NA,NA,NA,NA,NA,NA,45582.65689,63351.06609,NA,59992.3407,NA,NA,NA,NA,NA,48540.26474,NA,NA,40665.65962,NA,NA,NA,46789.49737,NA,112423.0226,NA,NA,NA,NA,NA,98507.85908,NA,NA
3046,352.3388807,352.3378339,352.3396419,1755.331211,1751.279916,1760.703779,22,7,5,1,5,2,4944,3943.128,50585.58981,NA,36972.28387,25105.06971,NA,14335.44433,NA,42808.7088,NA,41390.47162,NA,NA,NA,33556.08497,NA,26787.4693,21887.2368,47321.72914,28393.49091,NA,22841.17333,25860.12273,15036.877,NA,NA,NA,23789.27743,NA,NA,23489.32842,NA,35915.20484,NA
3047,204.9664717,204.9658832,204.966682,1476.841917,1471.830309,1481.569982,20,4,5,2,4,1,NA,38234.16457,NA,32028.7968,NA,NA,NA,NA,56210.94582,33372.768,NA,17864.03022,44967.11364,NA,NA,32796.68894,NA,NA,75742.1808,60117.48951,NA,61897.36379,NA,NA,47398.32174,NA,NA,41969.928,34025.67822,NA,NA,65705.64,NA,NA,NA
3048,225.1310007,225.1306323,225.1316143,1475.490147,1471.359222,1478.648588,14,2,2,2,3,2,NA,20871.97737,NA,NA,NA,NA,27143.688,NA,NA,NA,NA,NA,NA,NA,NA,56889.48367,NA,NA,7830.4512,NA,NA,NA,NA,25554.93533,NA,46310.50594,NA,NA,NA,12266.382,NA,NA,NA,43922.736,26467.02295
3049,235.8703584,235.8697328,235.898564,1476.792038,1469.717289,1488.735639,28,2,4,1,4,3,NA,NA,NA,NA,14101.3965,NA,NA,NA,21939.2905,NA,NA,NA,16739.3135,28302.3312,27132.38421,NA,NA,NA,21449.76044,NA,430.3728,19880.12653,NA,39625.83182,NA,NA,NA,14324.4816,NA,NA,46963.488,17849.60824,3159.716,NA,NA
3050,167.9764673,167.9516685,167.9769066,1794.692048,1786.669745,1802.458982,36,2,2,4,4,2,74834.76,NA,NA,NA,NA,NA,NA,NA,10331.846,NA,NA,66270.432,NA,NA,NA,NA,NA,33549.9415,NA,NA,43699.34471,NA,NA,NA,59041.80314,NA,89285.5392,48177.85835,NA,NA,NA,96391.52195,94530.95089,NA,NA
3051,282.2786738,282.2779371,282.2795308,1360.959652,1355.201191,1364.400529,20,6,5,3,2,2,58369.08071,39234.41867,31108.60211,41574.5616,NA,NA,68275.16897,32017.33463,NA,NA,NA,NA,NA,NA,73506.79093,64951.61785,NA,77966.24255,36400.15467,48364.04162,NA,NA,74942.94817,NA,NA,NA,44336.6352,NA,NA,NA,4063.178,NA,NA,42186.52714,NA
3052,199.0531765,199.0526252,199.0536151,371.7274557,371.4027714,371.9826498,21,8,3,2,8,0,15969.20075,27371.00209,19352.65583,NA,12824.6976,16486.19765,10824.13375,31958.46364,NA,26396.93739,12071.12556,NA,16426.05579,NA,NA,NA,NA,NA,NA,17516.4419,12129.98904,15261.9394,16954.05895,9850.142105,19564.618,9561.158842,NA,NA,17592.45709,22021.7712,NA,NA,NA,NA,NA
3053,302.1711885,302.1701702,302.2034377,371.5633931,363.9133547,374.8035343,20,4,9,2,1,0,32938.9632,NA,11276.8656,NA,21640.1328,NA,NA,17118.1296,NA,NA,16648.17694,NA,15208.34484,10001.05815,7033.971,31344.456,3948.588471,16969.39629,2081.1648,7107.668,NA,NA,4338.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3054,204.9663708,204.9659953,204.966929,1698.581653,1694.168289,1703.284854,13,1,3,1,1,3,NA,NA,18448.54724,NA,NA,NA,NA,NA,NA,NA,41433.7478,23492.88623,NA,NA,NA,NA,NA,NA,NA,25388.32487,NA,NA,NA,NA,NA,NA,NA,20116.81325,NA,NA,41219.10693,1664.922,NA,NA,27578.70786
3055,212.9508191,212.9502643,212.9512902,1666.270477,1660.799871,1671.920878,23,2,6,1,4,2,NA,NA,NA,NA,16426.702,62179.839,NA,NA,NA,NA,NA,164626.3022,NA,59969.3952,49926.83526,NA,57037.1065,NA,72284.89675,102149.574,NA,NA,63303.88031,NA,NA,55016.3328,38356.00775,NA,NA,42993.9498,NA,40544.2752,69403.78038,NA,NA
3056,329.3227837,329.3216857,329.3235583,1667.835113,1663.551864,1675.244653,19,4,3,2,4,2,NA,16393.794,15321.70533,NA,NA,44523.81648,NA,14157.17075,NA,NA,22948.40923,NA,NA,NA,18492.399,NA,28535.4947,NA,NA,NA,20968.856,21724.99496,NA,NA,NA,17158.83743,NA,NA,NA,34506.8233,NA,NA,14183.31511,29678.08278,NA
3057,282.2786978,282.2778785,282.2792318,1347.645333,1344.245748,1353.483199,22,5,4,3,2,2,38444.41235,38265.24353,42241.97807,94548.28981,NA,NA,NA,29388.107,NA,NA,179099.9984,NA,NA,NA,36499.41943,52924.27255,NA,NA,26563.2415,NA,NA,NA,39028.96525,NA,NA,NA,26728.81525,NA,NA,NA,31003.01765,NA,NA,48627.60962,NA
3058,176.0128428,175.9779327,176.0133582,1515.357887,1509.022745,1519.886028,16,3,1,0,5,2,NA,NA,NA,NA,NA,NA,21090.6853,15144.67357,35788.96525,NA,NA,NA,NA,NA,NA,NA,NA,32979.25273,NA,NA,NA,NA,15637.89089,NA,NA,NA,663.7488,14542.67693,18404.71467,21896.16,NA,NA,NA,27418.248,22599.0336
3059,212.9507819,212.9501169,212.9513642,1773.31829,1763.887326,1784.324058,48,3,7,2,4,3,NA,39496.08529,NA,NA,47126.91619,44139.0999,NA,NA,NA,NA,NA,63203.88386,NA,32650.66143,100702.5623,48894.48636,78597.01889,NA,50092.72467,33385.803,NA,NA,43871.22874,NA,NA,67123.056,34602.22287,NA,NA,42403.92886,NA,97126.27868,35013.34857,NA,45629.83947
3060,352.3389459,352.3381876,352.3393028,1772.962414,1769.812916,1778.341151,17,5,6,0,3,1,30234.02,29461.09443,41666.5392,NA,15547.1655,NA,NA,NA,NA,43110.79844,NA,63933.295,27142.24838,NA,NA,24360.9048,NA,27016.82533,29219.47304,34077.06019,24747.53821,NA,NA,NA,50055.744,NA,NA,NA,20116.25537,NA,NA,NA,NA,26525.8993,NA
3061,352.3389222,352.3378026,352.3395298,1647.852382,1642.276059,1653.125916,26,7,5,2,5,2,34266.01818,NA,40591.76607,NA,36089.5392,44144.8945,NA,41386.35338,35077.64415,23486.21824,77862.4704,77629.96562,4485.754,NA,NA,NA,NA,26265.096,47375.93389,NA,58423.56226,36762.2112,23493.2435,42062.75083,39666.64786,NA,NA,NA,NA,NA,NA,33079.792,NA,21496.6752,NA
3062,176.971373,176.9708195,176.971883,1720.057534,1712.73861,1725.46291,30,4,3,2,4,4,NA,NA,NA,NA,59361.28708,NA,43202.65463,43042.26314,NA,49201.422,NA,NA,NA,77007.25455,NA,NA,47785.15552,NA,60801.76516,NA,NA,49420.8,29585.404,NA,NA,NA,NA,36824.89435,NA,69842.97644,15028.888,NA,39380.76562,46629.66737,46729.86947
3063,212.9507185,212.9503789,212.9513816,1718.938878,1714.004059,1724.076326,25,3,7,1,4,2,NA,65707.68857,NA,NA,43309.15289,39180.45765,NA,NA,NA,NA,NA,101150.6553,NA,41976.30353,36241.28637,53761.57217,42492.97044,NA,84610.36026,36290.22541,NA,NA,56205.28,NA,NA,51540.28183,85170.08463,NA,NA,53904.09704,NA,64396.60462,48231.37526,NA,NA
3064,329.3228188,329.3224798,329.3235885,1720.149738,1716.104249,1723.968238,8,1,2,2,2,0,NA,15279.44842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9543.794769,NA,NA,NA,10495.49286,NA,NA,NA,NA,23016.1409,NA,36510.3024,NA,NA,NA,NA,NA,NA,NA,NA,NA
3065,457.1062648,457.1052081,457.1070564,614.8147714,614.4226472,615.4935162,5,2,1,2,0,0,NA,NA,NA,1600.2315,NA,2075.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3387.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3066,212.9508042,212.9502808,212.951369,1651.856477,1647.845588,1659.769871,29,3,6,1,4,2,NA,65512.666,NA,NA,42765.96541,49286.24457,NA,NA,NA,NA,NA,49111.92,NA,41511.31224,49183.44126,NA,36303.0096,NA,8976.793333,47569.6319,NA,NA,38500.8624,NA,NA,59167.04023,49301.37105,NA,NA,47160.54886,NA,109609.547,50451.26095,NA,NA
3067,472.2286409,472.228013,472.22968,1416.663639,1410.957864,1417.825059,9,5,3,1,0,0,36414.50489,37109.015,23559.66296,NA,NA,NA,NA,40290.9936,NA,10420.08,NA,18675.15262,18414.55867,NA,NA,NA,NA,26087.56504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3068,471.3283774,471.3249223,471.3539775,1091.278482,1090.710617,1094.959512,23,7,6,2,6,2,NA,5730.233333,6907.2432,1675.13625,9624.877273,6132.456,2916.916667,NA,6928.283778,NA,2175.992,4369.6224,NA,9908.0418,NA,13730.01818,3122.4336,NA,NA,8118.46,NA,16773.27,NA,NA,4819.9008,7539.523556,NA,7390.077273,6415.3425,13598.8785,3567.669333,NA,NA,NA,2585.574625
3069,265.11076,265.1086195,265.1143079,729.9186195,729.4047953,733.7063929,16,4,4,3,2,0,NA,NA,14244.10455,NA,NA,8093.1485,3059.2848,8383.561667,NA,NA,NA,NA,NA,13539.85067,17848.3135,NA,NA,16887.90622,NA,8672.592571,NA,NA,4108.104,NA,NA,NA,NA,3928.8395,NA,NA,NA,NA,NA,NA,NA
3070,303.1188524,303.1180506,303.1199341,729.2534331,728.9752624,729.9286549,4,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4257.716571,NA,NA,NA,NA,NA,NA,NA,5523.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3071,117.9344711,117.9340099,117.9609797,1548.514002,1542.350504,1553.890151,21,5,3,0,2,2,27820.4784,62325.94692,NA,NA,57128.47792,NA,NA,28310.36031,43697.07057,NA,NA,NA,NA,NA,NA,NA,14783.93333,NA,32433.0864,48379.92348,NA,NA,771.5136,NA,NA,NA,NA,NA,45419.088,NA,NA,NA,45934.61042,11378.7375,NA
3072,130.0075909,130.0073543,130.0078159,1548.619301,1544.066504,1555.576878,16,1,3,3,3,1,NA,18962.4864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34769.592,NA,27274.18947,NA,34700.48636,NA,NA,60118.52094,54818.49091,NA,NA,NA,NA,NA,23399.3525,NA,NA,NA,NA,21358.225,NA
